station,lat,lon,doy,gridcell,xi,eta,month,day,BotDepth,Stratum2,hab_sum,Stratum,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
S-25,60.99815139,186.5120847,198.8314622,21956,116,121,7,17,71.79450018,41,128.3537945,41,-0.485164613,-1.105976343,-1.322314858,-1.550501585,-1.285320282,-0.997446656,-1.51715827,-1.189112902,0.342231095,0.286857516,-0.949926972,-0.891256273,-0.656102419,-1.500481486,-1.294318795,0.467704982,1.003025413,-0.946368396,0.207636937,-0.126425087,-0.555099487,-1.189848185,-0.982661486,-0.555458605,-1.453715444,-1.242694378,-0.838770032,-1.468991637,-1.267257452,0.126012847,-0.183276922,-1.381629467,-1.465266943,-1.046194077,-1.499438167,-0.304255158,0.873990953,0.264542758,1.783102989,0.79176414,0.834699631,0.491063297,2.119895458,0.588139892,1.199485421,1.016433597,0.837556541,-0.79431802,0.104312822,1.1549474,-0.431889862,-0.514898956,0.769068301,1.050081849,1.120715261,-0.148178399,1.450940728,1.349317074,0.657518923,-0.791130781,-0.75188309,1.004834056,-1.355402708,1.346987486,0.957938969,-0.24330838,0.692093313,1.684083819,-0.892273962,1.392902851,2.67131567,1.4256531,2.616444349,2.372109413,2.217201948,2.071469307,0.711739898,1.383132815,1.162504435,1.624456286,1.957339644,1.414477944,1.281837225,1.680586696,2.199780464,0.298725247,0.19198136,0.928719401,0.097282887,1.992151856,1.993890166,3.211028337,1.909215093,2.659870386,-0.283920497
S-26,60.99807639,185.8279911,201.1518133,22683,115,125,7,20,81.06832856,41,128.3154222,41,-0.479915321,0.226463884,-1.267932296,-1.690804482,-1.379669428,-0.533435047,-1.726081252,-0.949354529,0.302726746,0.482784778,-0.621246874,-0.377325743,-0.609807968,-1.682678103,-1.290768147,0.677645504,1.013145089,-0.966082394,0.354216754,0.045347944,-0.524679542,-1.653867126,-0.781229734,-0.959836245,-1.622787833,-0.750017405,-0.932692289,-1.511452079,-1.219100714,0.191027209,-0.644392967,-1.461971164,-1.718370676,-1.154634118,-0.859966278,0.304129153,0.668623865,0.375725329,1.367795587,0.802737534,0.525260508,0.702893198,1.787354589,0.54224205,0.730007172,0.922835827,0.769146442,-0.64177382,-0.410989583,1.034461737,-0.055094913,-0.365917146,0.367941946,1.026755571,0.93340224,-0.023951877,1.144584537,1.123078823,0.569780886,-0.779893398,-0.897993505,0.681566954,-1.529893875,1.083548784,0.947774231,-0.270938724,0.362125129,1.55828619,-0.351746827,1.220454454,2.524003744,1.475844145,2.50279212,2.143116951,2.301981926,2.02746892,1.0632658,1.159016371,1.047472954,1.730374694,1.653344631,1.367652297,1.119587541,1.384462237,2.150544167,0.787053585,0.59331876,0.93204993,0.791247845,1.942868948,1.851865411,3.115903616,1.644158363,2.746193886,0.326593548
S-27,61.0026575,185.1227928,202.45102,23228,114,128,7,21,94.86984276,82,128.3083227,82,-0.244922101,0.984593391,-1.064082503,-1.680420756,-1.001632452,0.202360213,-1.731266856,-0.056466695,0.38032797,0.756961346,-0.686211348,0.207871646,-0.522301137,-1.741772294,-0.752996802,0.681485057,1.065487385,-0.760533631,0.917080045,0.355214566,-0.128871411,-1.501810908,-0.363462865,-0.64621532,-1.509822369,-0.14255932,-0.360125542,-1.022693634,-1.061036944,0.430796504,-0.44468689,-1.354257464,-1.736355066,-0.150745973,-0.07223212,0.759795606,0.666039288,0.489700824,1.417579174,1.017631769,0.835241497,0.954840302,1.603734374,0.72315675,0.921009123,1.098593354,1.050891995,-0.131739423,0.038153511,1.095140457,0.531478524,0.279367477,0.707110882,1.098518133,1.065186739,0.363994151,1.246557474,1.200915694,0.709627986,-0.373807311,-0.431064546,0.718231142,-1.5272156,0.907828152,0.908958912,0.423519939,0.530757368,1.62690568,-0.064174429,0.904361606,2.064167738,1.563010454,2.405172586,2.386155367,2.315911531,2.122118711,1.465715647,1.334968448,1.185413599,1.839880705,1.785316586,1.450454831,1.265144587,1.599426985,2.199513197,1.13875401,0.925178409,1.087158203,1.036566496,2.018689632,2.085382938,3.22465229,1.955233932,2.973343611,1.123135924
S-28,60.99651545,184.4559255,205.1163089,23773,113,131,7,24,108.3468798,90,128.3084655,90,0.091610417,0.990849674,-1.044103861,-1.402931333,-0.680704951,0.864908695,-1.705142379,0.670779526,0.47274816,0.9617939,-0.341498017,0.337641329,-0.31340304,-1.763046145,-0.16967386,0.620497465,1.255469084,-0.37067762,1.038994074,0.516885459,0.573584974,-0.882963181,0.390128702,-0.049316064,-1.169458985,0.406056881,0.152386844,-0.40523842,-0.73851347,0.639940619,-0.263915479,-1.008946776,-1.669309258,0.251885056,0.290279448,0.956001818,0.776286185,0.695539474,1.727863073,1.177825212,1.195740819,1.188899517,1.681574941,1.037072659,1.266585469,1.290634513,1.301463962,0.307680994,0.949498653,1.20895195,0.81587106,1.067760825,0.988446772,1.27445209,1.302336335,0.747340679,1.390046358,1.336957932,1.087485075,0.005635126,0.071340472,1.023706913,-1.636195421,1.184178352,1.07643497,1.032446861,0.967439175,1.714616179,0.183080912,0.991804898,1.873934507,1.769169688,2.359927416,2.658532143,2.398433208,2.175019026,1.666948557,1.651720166,1.477146029,2.031437635,1.991514683,1.71779561,1.479521155,1.837618351,2.286490202,1.240162492,1.367602706,1.497512341,1.351040363,2.180875063,2.328855515,3.51433897,2.489087343,3.27396369,1.837381005
S-29,60.99750879,183.7205,204.4257155,24318,112,134,7,23,112.8954568,90,128.3079253,90,0.320532113,1.188601017,-1.003367305,-0.934011281,0.10640768,1.055699825,-1.495856643,0.847462475,0.557559073,1.069291234,0.170251206,0.462145746,-0.079047181,-1.752007246,0.75854665,0.552065611,1.416668415,0.168016121,1.247452736,0.651971638,0.876895666,-0.308683306,0.823843181,1.211413383,-0.739269614,0.819980264,0.44170028,-0.057768118,-0.228226572,0.872968435,0.004580664,-0.912955821,-1.369974375,0.078252584,0.239512086,1.140057921,0.887769222,1.091422081,2.049366474,1.256579638,1.368404031,1.409736753,1.967244983,1.369256377,1.619519591,1.534909964,1.557238221,0.412779242,1.244126797,1.391693592,0.884622872,1.453265786,1.174832702,1.428626776,1.560568213,1.043757439,1.481215239,1.625403881,1.440999508,0.13138482,0.459168673,1.293999076,-1.402531743,1.409966826,1.379912376,1.200067759,1.218092799,1.718966842,0.553054273,1.184006214,1.95074141,2.014104843,2.567297459,2.971135139,2.593402147,2.371864319,1.960099816,2.124243259,1.889236093,2.279643059,2.33196044,2.141533136,1.726996541,2.154835463,2.48036623,1.537229896,1.814439058,1.860539079,1.688469172,2.405465364,2.671700478,3.766331673,3.000154018,3.474814415,1.999472857
S-30,61.00618088,183.0245238,206.566299,24863,111,137,7,25,122.0359809,90,128.3104845,90,0.760106444,1.877846837,-0.267478973,-0.365176082,0.880311608,1.219038963,-0.688220799,1.014641762,0.753961086,1.237528443,0.559240341,0.652603865,0.246965334,-1.564774036,1.332384586,0.562529206,1.610989809,0.821707308,1.514062762,0.962244749,1.039758563,0.148975894,1.163100481,1.846221209,0.038318213,1.049898863,0.633559227,0.315085143,0.155692473,1.168258905,0.436694831,-0.65431577,-0.845306277,0.770574629,0.302300572,1.448229313,1.056181788,1.615685582,2.321390152,1.405256987,1.632499099,1.669150114,2.21542573,1.688052177,1.940930605,1.810982466,1.931987643,0.519924223,1.279918551,1.638809323,0.873552263,1.571259379,1.373906374,1.690400958,1.822650075,1.307306528,1.606777787,1.898865581,1.665803432,0.607358992,0.789673448,1.525871515,-1.026811123,1.634552479,1.736226201,1.497237086,1.413028359,1.727871776,1.100248933,1.35958004,2.3794837,2.376188993,2.894971371,3.324251652,2.720932245,2.599547148,2.322811365,2.605461359,2.201305389,2.677631855,2.743441582,2.64251399,2.063822508,2.427659035,2.669888735,2.018932104,2.20141983,2.246344805,2.045511723,2.585165501,3.039527655,3.88896966,3.46634841,3.743374109,2.293200016
S-31,61.00073656,182.3816747,205.0504774,25408,110,140,7,24,138.3283478,90,128.316923,90,1.601567864,2.888094425,0.435994685,0.216369689,1.180105448,1.65349257,0.082934514,1.510962963,1.222360253,1.781937599,1.141563177,1.109214187,0.672400773,-0.437769026,1.411564708,1.058762431,2.158955812,1.184271693,1.797015309,1.481642842,1.440243006,0.773441076,1.544968486,2.015301704,0.95547086,1.246483684,0.970393598,0.921246767,0.484793156,1.577479243,0.847896755,-0.168554232,0.051358838,1.14261055,0.892469525,1.848663092,1.311320662,2.264883757,2.621047735,1.875899673,2.147176743,2.041751862,2.462940931,2.249098778,2.360153198,2.427687168,2.398198605,0.658018172,1.614609003,2.157599926,1.28993094,1.733991146,1.905539989,2.30679369,2.113427162,1.682010174,1.884480119,2.24865365,1.9856745,1.176995873,1.28896594,1.989051342,-0.479608089,2.031701088,2.396267653,1.929776073,1.777681231,2.085426331,1.668204188,1.689824104,3.160517693,2.981954336,3.375008345,3.707772017,3.075753212,3.213323593,2.825139761,3.032629728,2.705677748,3.203245878,3.30649519,3.094642401,2.626061201,2.821777344,3.132731438,2.673352242,2.681648016,2.553608894,2.455085754,3.099546909,3.483837128,3.99535203,4.0566535,4.042791367,2.743108988
T-01,61.3472525,191.8693925,231.5003472,17965,129,99,8,19,30.65857596,70,128.0013683,70,5.920802116,6.636062145,2.720649719,0.236586183,6.13116312,8.51885891,6.57955122,5.484426498,8.380586624,8.715538025,8.297605515,5.806450367,6.253510952,4.409076691,8.111188889,8.767743111,8.572715759,7.099259853,7.808908939,7.111053467,6.150166512,6.353925228,7.540287018,7.017747402,2.395705938,5.702860355,7.465828419,3.365404844,6.045572758,8.668381691,7.342228413,6.325117111,2.925127506,7.28488636,5.012227058,5.841532707,8.790770531,7.865224838,10.10929775,9.545061111,9.557730675,7.679289341,10.46831608,8.764208794,10.68947983,9.134046555,9.294212341,7.188446045,9.345385551,9.754532814,6.54875803,8.743246078,9.002774239,9.051796913,8.450349808,7.060025692,9.834568024,10.03963089,7.565632343,6.932885647,6.395940304,8.696346283,6.821692467,8.132518768,9.276571274,5.7252841,6.752590656,9.268237114,6.939545631,9.61387825,9.534542084,9.708292961,11.40485382,9.506416321,10.06324291,9.951950073,7.940533161,8.315685272,7.470662594,10.4860754,9.89248848,8.517585754,7.972092152,10.49952984,10.11450958,9.92593956,5.690690994,7.35449791,6.882215023,10.34885693,10.30022144,10.13860321,9.366154671,9.05243969,-1.684091568
T-02,61.338445,192.62894,222.3666667,17421,131,96,8,10,24.06413939,70,127.9435963,70,5.993083477,7.796121597,4.446097851,1.030382156,6.885577679,9.932087898,7.440236568,6.736530781,9.252785683,9.977306366,8.810632706,6.770596981,6.963476658,5.404465675,9.530192375,9.405932426,9.302140236,7.918643951,8.893351555,8.284190178,8.717030525,7.745188236,8.170425415,7.931362152,2.709935188,7.319333076,8.519348145,3.171339035,6.178673744,9.986577034,7.629672527,6.832467079,3.506214619,8.035274506,6.052747726,6.610358238,9.991575241,8.474006653,10.97570896,10.19521809,10.50543785,8.549283981,11.6538868,9.455615997,11.81311035,10.14468002,10.04081345,8.0138731,10.44348049,10.54427624,6.859391212,9.765175819,9.967431068,9.782905579,9.075445175,7.962422848,10.21434116,10.85970116,8.341738701,7.662243366,7.467141628,9.194142342,7.545342922,9.403618813,10.84337807,6.5791049,7.661501884,9.857076645,7.505699158,10.31640625,9.996764183,11.35254288,12.8829937,10.8094883,10.6832819,10.34869766,8.9410429,9.270759583,8.10946846,11.38399124,10.49283791,9.115076065,8.525774002,11.01016808,10.57180023,10.69457626,6.28908968,8.238261223,7.653907299,10.7419014,11.43015099,10.92605591,10.28822708,9.711339951,-1.696401
T-03,61.33865667,193.09027,229.0761574,17058,132,94,8,17,17.75067079,70,127.9385081,70,7.689199924,8.331480026,6.110378742,1.799462318,8.006446838,10.79818058,8.160287857,8.180156708,9.73086071,10.60847378,9.572390556,7.95394659,7.578133583,6.311552048,10.32941341,10.44905376,9.509540558,8.709993362,9.589211464,9.74817276,10.26426315,8.403918266,8.764618874,8.302099228,4.597670555,7.957401276,9.435728073,5.149291039,6.899471283,11.4117775,8.749127388,7.465092182,5.529280663,8.761378288,7.294363022,7.398596287,10.06055164,9.241834641,11.73468494,11.93590927,11.05172443,9.213716507,12.12572956,11.03296947,12.72964573,10.76116562,11.14814281,9.041676521,11.39596272,11.21371269,7.972462177,10.26124382,10.47328281,10.84756088,9.960177422,8.56143856,10.73401737,11.19871807,9.797616959,8.336345673,8.223277092,9.538236618,8.6921978,9.536052704,10.90822887,7.397155285,8.443305016,10.41994381,8.487751007,10.76801872,10.81112385,12.20756721,13.14115047,10.47621155,11.56040478,10.70839214,9.280114174,10.44481182,8.714496613,11.67166615,10.99456501,9.710017204,9.328386307,12.00272942,11.82037449,11.70432472,7.704735756,9.048066139,8.742857933,11.28898144,11.26980114,10.95685768,10.59823132,10.40696812,-1.741672158
T-18,61.31768,191.246275,214.175,18510,128,102,8,2,32.9225047,70,127.9689171,70,3.159174919,2.879924536,1.703631878,-0.157725945,3.670197248,4.371771336,4.130563736,2.812481403,6.891963959,6.06217289,3.819695473,3.20009613,4.401815414,2.190371752,3.898539543,6.446425438,7.159467697,3.584067345,5.453871727,3.399134398,2.499522686,3.362170458,4.96376276,3.912606478,-0.26657033,2.676518917,5.108569145,1.211214662,3.43050766,4.171369076,5.532468796,4.713300705,1.56043303,4.765149593,1.800287127,3.45835638,7.716042995,5.663689613,6.97624588,4.348618984,7.36682415,6.409387589,7.082062244,6.077383041,6.964804649,5.961817265,7.399843693,4.440101624,5.158548355,7.396028996,3.732240915,4.747898102,6.842422962,7.553668976,6.284295082,2.353788137,7.659891129,6.607937813,4.127569199,1.845468402,3.714810371,7.278367996,4.275047302,6.585501194,7.56153965,2.657043457,4.827880383,7.613899231,3.888042688,7.947714806,7.937726498,6.543676376,9.277834892,7.983520985,7.186738968,9.17650795,4.721338749,4.832396984,4.054977417,8.809309006,8.926006317,7.227972507,5.499672413,8.413414001,8.414361,6.534844875,3.309977293,4.787864208,3.093102455,8.37208271,8.729949951,9.669611931,6.43390274,8.096961975,-1.678993225
T-19,61.342635,190.518075,225.3510417,19055,127,105,8,13,39.72378298,70,127.9398993,70,1.598491669,0.635338843,0.171557218,-0.285962105,1.994380593,3.373185158,1.948863387,1.782275558,5.949978828,3.603514671,3.46360302,1.73623836,3.504208326,0.106444851,2.469566822,4.996375561,5.926129341,1.761522651,2.885756969,2.10260129,1.108253837,1.581286669,3.428703308,4.037689686,-0.557079136,1.441161752,3.60241127,1.133996606,3.464498281,2.049133062,3.75178051,3.247193098,1.763706207,2.167112112,0.677555442,2.092664719,7.040097713,5.0597682,5.973879814,3.409791231,5.742699623,5.756623745,4.832293034,4.818880558,6.461079121,4.947101593,5.990294456,2.864773989,3.281716824,6.471095562,2.543417454,2.658359051,4.763002872,6.728627205,4.697390556,1.24101162,7.377662182,4.862382412,3.430817842,1.014315248,2.546236753,7.29411602,2.77642417,5.637822628,6.405864716,0.850489497,2.571079016,7.253206253,1.941052437,6.379842758,6.188746452,5.958415508,8.808218956,7.623110771,5.832577705,8.979477882,2.925999403,3.210742235,2.988683939,7.256126881,8.009293556,6.075510979,4.502091408,7.249317646,8.25450325,4.312554359,1.419342875,2.595730066,2.197963953,8.161452293,8.204583168,8.391579628,4.416203976,7.269641399,-1.563788056
T-20,61.334845,189.86134,215.4256944,19599,125,108,8,3,47.51490076,70,128.0069021,70,-0.258688003,-1.228947639,-1.19232142,-0.706224144,-0.56464839,-0.42581737,-1.246418595,0.485825956,3.672207355,-0.134649053,0.123388343,0.090126641,0.630779803,-0.903061032,-0.425275981,2.204232693,1.97902596,-1.101958394,-0.123099022,0.889694929,-0.516463757,-0.522148311,-0.13283965,2.247967958,-1.447032928,-0.898162425,0.004500197,-0.312833488,-0.595718503,0.089908212,1.830539107,0.995659709,-0.580098629,-0.985323489,-0.555757344,-0.575549603,4.206068993,1.947757006,3.82228756,0.708531439,1.617496371,0.771371126,3.352078676,2.197912693,3.981188536,3.873924971,4.26356411,1.081658363,1.229961514,2.89051795,1.316281796,0.372285336,2.97622633,4.67667675,2.422312498,-0.405870169,2.875320673,2.990756512,2.654781818,0.001611709,0.338259667,2.917538404,-0.50157398,2.958647728,4.129944324,-1.236024976,0.400985897,4.502119541,-0.679219961,3.743664265,3.41886282,3.897401333,4.777992725,5.133061886,4.435562611,8.355098724,-0.043792091,1.438408375,1.811033487,4.282449245,5.760518074,3.029026031,2.508950233,4.98609066,5.04780674,0.80459106,-0.035997231,0.618374586,0.960848689,4.397273064,4.050483227,5.949911118,2.978843689,5.891008377,-1.146897316
T-21,61.3384175,189.19555,225.7555556,20144,124,111,8,13,50.5275873,81,127.9835854,81,-0.977414548,-1.443348765,-1.352388382,-0.800221145,-1.230832458,-0.609442055,-1.301221967,-0.126215801,1.908045888,-0.853915095,-0.197257549,-0.544003725,-0.505876243,-1.279427528,-1.032718778,2.1460917,1.37049675,-1.093109965,-0.573835492,0.444390893,-0.779831886,-0.888450801,-0.693811297,0.220124617,-1.608749509,-1.453934073,-0.418519586,-0.60900718,-0.38530916,-0.371547431,0.969627321,-0.075106733,-1.445738912,-1.359960794,-1.226580977,-0.905622005,2.227849483,0.971374512,3.564061642,0.502278149,0.339851379,-0.069686256,2.68209219,1.465007424,3.043669939,3.339529276,2.469088078,0.12772271,0.168420613,2.566082239,1.043881536,-0.821161032,2.322659969,3.556214571,1.911210299,-0.809576213,2.233734846,2.711979628,1.931728721,-0.612901509,-0.684493721,1.845481753,-1.36002934,1.789307594,2.525430202,-1.412487507,0.084899217,3.048182964,-0.873729467,2.600108624,2.67860961,3.630750656,3.877315521,3.402184486,3.796149731,6.181918144,-0.248565584,1.325373411,1.79792428,3.055966854,3.44247508,2.403480291,2.755602598,4.200091362,4.787175655,-0.315539002,-0.502788484,-0.107758671,0.413789898,3.38840127,3.799501896,5.177242756,2.103826046,4.574549675,-0.945033669
T-22,61.337125,188.497585,215.1947917,20689,123,114,8,3,54.28907469,81,127.9658025,81,-1.364569902,-1.521966815,-1.579868674,-1.084109545,-1.46013391,-1.548375487,-1.459740758,-0.756421268,1.093216896,-1.014089942,-0.552740097,-0.848698854,-0.774892628,-1.603105783,-1.320770383,1.685230494,0.977994144,-1.320261359,-0.278918505,-0.06977313,-0.710329175,-1.07119298,-1.154158115,-1.052163005,-1.661791801,-1.607344508,-0.670046031,-1.231923699,-1.047820568,-0.220736817,-0.482186884,-0.599422276,-1.6645329,-1.5151788,-1.49335444,-1.217051744,1.282732844,-0.276665717,2.389784098,0.706068814,0.377109319,-0.225229859,2.330935717,0.131510094,2.317895651,1.293262362,1.259699702,-0.535304487,0.223395914,1.67341578,-0.535502374,-0.946355343,1.009340763,2.205806255,1.115980268,-0.941416204,1.52565825,1.971313119,1.077079058,-1.149535775,-1.008169055,1.004647136,-1.5554533,0.942017436,0.945470989,-1.473261833,-0.4414289,1.729867339,-0.93031764,1.843049407,2.348407745,2.275255203,2.893755198,2.066273689,2.649255276,3.745708942,-0.35045594,1.441539168,1.102741957,1.809212208,2.251246691,2.485366821,1.790892839,1.659106255,2.367469788,-0.581109047,-0.939709485,1.139484644,-0.137626529,2.087452412,2.273697853,4.180176735,1.59085834,2.740329504,-0.80689168
T-23,61.326645,187.79998,221.2229167,21234,122,117,8,9,64.38361371,81,127.9479555,81,-1.310449839,-1.406639695,-1.601535916,-1.331228495,-1.460120082,-1.466580153,-1.490237236,-1.085289836,0.463251084,-1.086530566,-1.071751118,-1.003354788,-0.907986104,-1.683240056,-1.533890605,1.453810573,0.961707473,-1.444111586,-0.726999819,-0.381863564,-0.726130426,-1.215366125,-1.264352322,-1.470323443,-1.713166356,-1.525330901,-0.877970695,-1.443885326,-1.317304373,-0.391918838,-0.606312096,-0.95893383,-1.706740856,-1.530500054,-1.554229498,-1.151519418,0.964823604,-0.37255013,1.953861594,0.80403775,0.574003637,-0.266044617,1.973988533,0.006978112,0.944703996,1.443974853,0.767917931,-0.885665357,0.82749486,1.417783737,-0.769203424,-1.115715623,0.757589042,1.227934718,0.676547289,-0.787107229,1.120272279,1.806499243,0.49225083,-1.220730662,-1.259919882,0.928597629,-1.640088201,0.803753495,0.565620065,-1.370537758,-0.61665231,1.598882437,-1.218407989,1.538972259,2.291387796,1.620087862,2.770273209,2.169831276,2.263138294,2.664166451,-0.654125988,1.322227478,0.727812469,1.558969378,2.076190948,1.813860059,1.505474806,1.272586346,2.316493273,-0.768648088,-0.791671157,0.995341778,-0.52602154,1.738771558,2.152211189,3.80449295,1.556134343,2.584279537,-0.38021186
T-24,61.34816,187.0732,216.6434028,21779,121,120,8,4,64.64979731,81,127.9348138,81,-1.029695511,-1.243169785,-1.573233008,-1.394415855,-1.504070163,-1.397171021,-1.534631729,-1.202536702,0.011430371,-0.772229493,-1.19554925,-0.98706609,-0.754811227,-1.68283391,-1.582472205,0.764023602,0.96192354,-1.360315204,-0.795714974,-0.467239231,-0.766473293,-1.234928727,-1.313309431,-1.507757425,-1.739257813,-1.47957015,-0.985625327,-1.433020711,-1.376507401,-0.426253051,-0.80227226,-1.221910715,-1.729449749,-1.504626036,-1.58853507,-0.601914465,0.784812331,0.0733473,1.834629416,0.740076065,0.804035127,-0.066989519,2.008867741,-0.020841967,0.926765263,1.461370468,0.625366688,-1.050250649,-0.285362065,1.01157856,-0.791444063,-1.206986189,0.645000994,1.074843645,0.679741204,-0.327738255,1.041300297,1.527963519,0.322916478,-1.215566278,-1.33644402,0.938901842,-1.645797372,0.991050482,-0.029265791,-1.149093509,-0.346020848,1.451064706,-1.176898003,1.412229419,2.306735039,1.049271584,2.560255051,2.270724773,2.157933474,2.168934822,-0.447110027,1.365384817,0.998139024,1.492028594,2.035322905,1.32486558,1.381174564,1.312796593,2.307736635,-0.475325942,-0.458841592,1.307659149,-0.579604447,1.770493031,2.062779188,3.50806284,1.748987436,2.537323475,-0.350111574
T-25,61.3271029,186.417419,200.9480287,22323,119,123,7,19,69.84111851,82,128.0162901,82,-0.857518077,-1.088909864,-1.50924933,-1.570481658,-1.543123364,-1.21116209,-1.619970798,-1.3025738,0.116686709,-0.294971615,-1.055907369,-0.947399318,-0.876288474,-1.656498432,-1.487021208,0.41439411,0.946749091,-1.165223598,-0.275894433,-0.108951375,-0.642268181,-1.513664365,-1.232675552,-1.2957443,-1.669319034,-1.309720159,-1.060999751,-1.549889684,-1.303875923,0.0562815,-0.739578426,-1.37899816,-1.68813777,-1.519104719,-1.499814391,-0.34517011,0.796453893,0.222557202,1.671426296,0.725089014,0.441980332,0.159377038,2.036689043,0.137439802,1.179365396,0.969302833,0.580923796,-0.919320285,-0.201638281,0.967130184,-0.853498697,-0.969041526,0.560956419,1.025128484,0.823886096,-0.350050211,1.053953409,1.313354135,0.526558936,-1.119905591,-1.236144185,0.990401506,-1.645960808,1.568702221,0.940529048,-0.769126832,0.55238378,1.42462647,-0.998839796,1.490225911,2.382412434,1.370544434,2.41456151,2.059233904,2.281219244,1.817129254,0.283267975,1.148103952,1.027559876,1.472993135,1.795981646,1.529606223,1.379091501,1.384101629,2.147386074,-0.287157297,0.034781363,1.0994519,0.106721796,1.753614306,1.76270175,3.167645693,1.612846017,2.469135284,-0.38625294
T-26,61.33226097,185.6868223,202.0165547,22868,118,126,7,21,77.27711224,82,128.009589,82,-0.852030516,-0.202220678,-1.494987011,-1.654710174,-1.516692162,-0.776807964,-1.67023015,-1.122016072,0.057884213,-0.006545984,-0.978413582,-0.583775997,-0.924257219,-1.672711372,-1.412561297,0.397183418,0.80257237,-1.117837429,-0.090588339,-0.041841492,-0.539931417,-1.642227769,-0.690467,-1.054476619,-1.733437419,-1.027904153,-1.19049108,-1.543625355,-1.406477451,-0.055315267,-0.912823379,-1.443612337,-1.739184976,-1.333934307,-1.200676203,-0.133047715,0.62539947,0.20000881,1.33941555,0.626248538,0.489433557,0.410389423,1.764364362,0.135248885,0.71848762,0.864857733,0.45193994,-0.967333972,-0.378998995,0.819877803,-0.336614251,-0.424100012,0.302618504,0.85920614,0.642989099,-0.214350954,0.992013872,1.060689926,0.372251481,-1.066840768,-1.10117662,0.58973068,-1.703999639,1.140511632,0.839392066,-0.914985597,0.476907849,1.449425578,-0.626930416,1.136454225,2.412128687,1.280100703,2.392434359,2.004796982,2.09988308,1.824639797,0.549678981,0.90904212,0.928743184,1.439005494,1.561614752,1.222131014,1.062420607,1.058038116,2.060145378,0.483695656,0.109474972,0.947234511,0.452925861,1.700605035,1.534813046,3.007573128,1.249001741,2.53730607,-0.033378784
T-27,61.33290938,185.0132119,202.7084852,23413,117,129,7,21,89.00887707,82,128.0036569,82,-0.873754442,0.394451499,-1.464445114,-1.676627398,-1.198523521,-0.060503963,-1.687328219,-0.587631524,0.149643004,0.341173738,-1.168892503,0.012728095,-0.914768159,-1.725599051,-1.094658136,0.429941654,0.897322893,-1.069624424,0.309417009,0.139961571,0.01530109,-1.512370706,-0.224710822,-0.672667384,-1.686424732,-0.709925294,-1.260117173,-1.300814629,-1.456371069,0.195710078,-0.744688451,-1.436927319,-1.753937602,-0.424038559,-0.982832432,0.414016455,0.49206841,0.31229952,1.319294691,0.846416891,0.689469397,0.71952188,1.55568099,0.226386681,0.517764926,0.978842735,0.70537132,-0.960040271,0.131342053,0.836428165,0.416175097,0.394524634,0.515553355,0.852537572,0.822829247,0.000576351,0.989206314,1.045390606,0.462072462,-0.735816658,-0.81258285,0.612044096,-1.732728004,0.940336764,0.81275624,-0.276826859,0.53723222,1.422926664,-0.255755067,0.792483151,1.997874498,1.085796714,2.282572269,2.157485008,2.042419195,1.899062037,0.940186799,1.029324412,0.976725996,1.582620382,1.556427956,1.030206919,0.989004672,1.300696015,2.036893845,0.962573707,0.563894212,0.70362252,0.741283298,1.752648592,1.75790751,3.041115284,1.672793865,2.793124676,0.78408438
T-28,61.330585,184.3438275,203.9183811,23958,116,132,7,22,100.6116221,82,127.9997289,82,-0.346195936,0.36743775,-1.540286303,-1.59925139,-1.033084869,0.513916552,-1.684702516,0.274076283,0.252005398,0.493825525,-0.992262065,-0.076260179,-0.735141158,-1.75719738,-1.089380622,0.195743322,1.026556969,-0.754845083,0.581531465,0.155847058,0.464652777,-1.202374339,-0.004300387,-0.167092592,-1.587518334,-0.111092448,-0.99986428,-0.764703453,-1.180321217,0.462895095,-0.539707303,-1.329970956,-1.754086733,-0.215627179,-0.507318854,0.6816625,0.510124564,0.446980238,1.544446111,0.974228323,0.779532433,0.93934238,1.53008759,0.632514119,0.856865227,1.08122313,0.964205861,-0.40166688,0.871845424,0.93983686,0.647015631,0.936766565,0.66435796,1.051186085,0.950214565,0.321264893,1.128986001,1.123322248,0.837837338,-0.436052442,-0.376065224,0.842556119,-1.706209302,1.078131795,0.768591285,0.695452571,0.886493802,1.512106538,-0.194600627,0.878860116,1.614317775,1.245865583,2.229225874,2.359476566,2.127244473,1.956902504,1.171156049,1.312512517,1.217532873,1.739302158,1.682042956,1.230805278,1.109976768,1.555623055,2.010804176,0.95095849,1.025089502,1.127430558,0.92361486,1.928755999,2.019239426,3.306458712,2.203791618,3.005603075,1.282130122
